f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Anomaly,Anomaly_Score
1.711803,1.52313,0.6900323,-0.049615502,0.7848947,1.1080476,0.19679548,-0.8880271,-1.1047845,-0.104471266,2.5097852,2.120825,1.6794221,0.2327587,0.97697115,-0.10270213,-0.20356539,-1.0011287,1.143114,1.5883561,0,-0.08398642578796911
0.59889024,0.81836945,1.1673375,-0.12490537,-1.3261232,0.011341545,1.809638,1.3448095,-1.0619564,0.07132791,1.8744923,1.3222332,0.29687157,-0.24821453,-1.3829604,0.16089684,0.6129249,-0.13395272,-1.7664891,0.74208474,0,-0.07164725874208533
3.0514567,0.88713425,2.0628726,-0.55410296,-0.5844489,0.20289522,-0.73952657,-0.47439915,1.2164568,0.68291414,2.9636376,3.9009204,0.54582316,-1.6340139,0.21522133,-0.1465362,-0.8890926,1.2135406,0.68366784,1.1204184,0,-0.08446633291558114
1.0818453,-1.2198495,-0.56450266,-0.98164564,1.3171035,2.391345,-0.08965283,-0.3799865,0.5565351,0.64970684,2.0372367,0.17203578,-0.7004449,-0.07093145,1.9693456,1.6192757,-0.5487763,0.038483594,-1.3174406,-0.4100722,0,-0.01998055094734258
0.8708224,-1.3571509,0.6808249,-1.1361388,-0.27673778,1.8826952,0.31286252,0.62428284,-1.3829999,0.25599653,0.10055049,0.13459277,-0.013762652,1.9504557,1.2680169,-2.0713618,-0.25476903,-0.7324145,0.27204466,0.8973842,0,-0.06622855941040834
1.1015055,-2.0435746,0.667564,-0.34450603,0.6774073,-1.5453916,-0.35747737,-1.4492806,-2.2068765,0.7266855,1.6558075,3.2125075,0.36062503,-0.14456941,-0.751299,-0.21798232,-0.68841046,0.3084996,0.0026609534,3.1989949,0,-0.07142539497237882
-0.76416534,-0.01659319,-0.5556263,-0.31196192,-0.63062876,-1.2372898,-0.22194614,-0.07194523,1.9195367,-0.4369379,-0.741013,-0.7044405,0.2460516,-1.5580503,0.49073222,-1.0872122,1.2399826,-0.6216847,-0.7037656,-1.4563448,0,-0.06515869283710801
0.3166628,0.24617925,1.6643183,1.0849504,-1.2235444,-0.16312523,-1.5426266,-0.3496343,-2.3666031,-0.74855405,-0.34453353,1.294264,0.56526446,1.3092557,0.8129087,0.816194,0.20941105,0.008788502,1.6922622,2.003346,0,-0.06993646727276909
1.3996928,0.3470787,1.1929582,1.1640885,0.18634103,0.51638436,0.9140173,0.33209503,-2.440218,0.18368584,1.9142942,2.3396835,0.9941969,0.96267647,0.6101631,0.22870922,1.7952999,-0.05325318,0.3063478,2.51372,0,-0.0752302292666362
2.103523,0.4812285,2.1530828,-1.3218297,0.6187812,1.6710433,-1.3472036,-1.7102885,1.518098,-1.1397444,1.4396325,4.7738523,1.7772431,-3.0884287,0.54594046,-1.596471,0.39700562,-1.0682702,-0.071545064,1.7899601,0,-0.047421274065657715
0.64543426,-0.44331226,0.8210356,0.33843777,2.229226,0.6522201,-0.4124124,-0.9828111,0.5022605,-1.2851813,0.8115962,1.5924553,-0.7113398,-1.2227284,-1.4114156,0.22644442,-1.0206344,-1.0297546,1.0105648,0.44179505,0,-0.07305529061266741
2.7743487,0.39758837,-0.86084,-0.49954754,1.2406862,-1.065168,-0.6048565,-2.0203822,3.8700285,1.1621538,2.8067603,0.94040245,-2.473446,-1.5884613,-0.39013234,1.2184491,1.3656068,0.2407266,0.3526301,-1.6435316,1,0.00639759748019797
1.4626416,-0.13968028,0.38015068,-1.687469,-0.89641005,1.8803171,1.2092025,-0.53236836,1.8250124,-1.551064,2.5848255,0.92921513,0.11109319,-1.4538027,1.2085155,1.1105623,-0.83572114,0.49003157,0.014010208,-1.0753,0,-0.058879935607528855
0.865705,-0.20008166,0.857697,0.078728214,0.89305097,1.6542842,0.12000074,0.45260936,1.0150096,0.025277013,0.4716114,2.4109085,-1.5860193,-1.8823842,0.40165377,1.7894036,-1.0568142,0.022944087,0.2392282,0.8656848,0,-0.09678106568059752
3.078562,0.19492966,2.056142,-1.2888892,0.38145384,-0.1396151,1.1101058,0.2817774,-1.1745512,-0.7233662,2.9574416,3.4164093,-0.43226624,0.66639286,0.57921696,-0.28891993,1.9628352,-1.4059036,1.0520515,2.2714458,0,-0.04009953945532174
0.34022304,-0.20436177,1.5577356,-0.667188,0.26152623,0.8109198,2.3365426,0.45599592,-0.74877036,0.7182688,-0.045872934,1.6573571,0.9963804,-0.3358496,-0.23880047,-0.60187584,0.6841319,1.171632,-0.33964336,1.2052839,0,-0.08006551653581706
0.3482405,0.4522796,0.063004866,0.68560356,-1.4128596,0.9181246,1.0717847,-0.093561634,3.1074777,-0.27662867,-1.7961562,1.7960578,-3.115949,-2.7659883,0.14663726,1.2189415,-0.053660847,0.9580677,-0.6686489,0.0063325292,0,-0.039711102161629264
-0.14171477,-0.6531766,1.3266761,0.43276593,0.1488156,0.9357401,-1.2013135,2.633581,-3.947379,-1.7465618,2.8794491,0.69550174,0.35962924,1.2607313,0.14121184,-2.3740191,-1.8891591,0.6655865,-1.0931288,1.5225377,0,-0.007851526928687624
2.8196027,0.14207047,0.39529598,-1.0097446,0.2967133,3.1750305,0.97025514,-1.6141922,0.32397318,-1.8140509,3.7193289,1.761628,-0.09415885,0.23254013,-0.15182628,0.5032679,-1.6176103,-1.3127729,-0.18046792,0.4265228,0,-0.03074028052922273
-0.087129414,-0.6700977,2.4645827,0.41471305,-0.18477058,-1.1918807,-0.88809526,1.2928035,-4.4888134,-0.8683758,-0.0662391,2.0736732,0.05217119,1.7685214,1.3475271,0.67480236,0.14961101,-0.49986967,0.6519559,3.4133184,0,-0.0428262428155351
0.1643843,-1.2929965,1.5307226,-1.030268,0.2823537,1.7456955,-0.84860104,0.9874944,-2.523981,1.2106968,2.8931727,2.725822,1.446413,-1.1087307,0.16488597,-1.0211598,0.2171873,0.23302016,0.44131336,2.1028435,0,-0.06959395082867315
0.114084065,-0.9497722,-0.28195646,-1.1391889,-1.1551108,-0.6885082,1.606083,-0.68127745,1.2456188,-0.705384,-0.4102994,0.6413288,0.3604988,-1.1876668,1.5081785,-0.1794767,-0.14759816,-1.1122979,1.4950595,-0.050175633,0,-0.05692719340534974
2.1920037,-1.2195249,1.5827147,-0.07090504,-0.07956337,1.9654043,-2.7224956,-0.81292224,1.6139404,-0.2795431,1.3116789,3.4390357,-0.19404395,-1.9471034,-0.013803747,-0.06522187,-2.3989978,-0.043091405,-1.0212598,1.0321178,0,-0.050811793581366504
-0.46868095,-0.08826708,1.044779,2.2068396,-0.5408719,0.7948856,-0.2566347,-1.6036357,-1.7191075,1.0870359,1.0353311,0.012455888,1.367369,0.37146893,-2.2267842,-0.17512804,0.9640809,0.2478661,-0.5196381,0.2549257,0,-0.05121280596950878
0.65389925,0.7490643,0.65742105,0.123291284,-0.72359246,0.3819548,0.65895265,0.07702982,1.5919347,1.257816,0.49450788,1.8067381,-1.2653115,-2.114546,0.11502284,-0.09648303,0.84396785,-0.64239484,-0.2617896,0.08090685,0,-0.0984508488474089
1.2737584,0.4942419,0.29685104,-0.14428708,0.72219104,-0.8254756,0.07671473,-0.41385394,4.3380914,-0.16174747,1.2530242,1.6869719,1.2140782,-3.7396727,1.199847,0.2394874,-1.3752602,0.052080844,1.103345,-1.6800963,0,-0.06013052174876676
1.9743258,-0.5528802,1.4577111,0.9469925,-0.017629687,1.2901671,0.4278581,0.9548716,-1.15633,1.492643,3.4802258,1.3863301,0.09493438,0.76677704,0.79574805,-1.011711,0.2535945,0.8922589,0.7655219,0.56402385,0,-0.08089371343329199
2.371043,0.16929422,2.2856963,0.1407736,-0.4086902,-0.6896687,0.12102248,0.28670472,2.256493,0.3690347,1.0151225,5.0252843,-0.7556409,-3.3949306,0.679594,0.88103473,0.99616635,-0.69350785,-0.3010995,1.6670872,0,-0.08161510262126676
0.13252144,0.1891714,1.7649341,-1.5438852,0.6037639,-0.7937624,0.4270157,0.6182688,1.0791675,0.7613874,-1.0730343,2.4478357,0.26818484,-2.2536776,-0.9759895,1.2551574,-1.0017517,0.38781494,-0.8170068,0.84382117,0,-0.0805826928229264
-1.0327123,0.3021089,0.1879561,-0.5001471,1.0437962,-2.5625782,-1.7249705,-1.0942467,-0.62650996,-0.16660091,-0.54510516,-0.51902676,0.7553675,-0.10592509,0.9803018,-1.509206,1.2391512,-1.0869893,0.1766316,-0.13179305,0,-0.028278520508572602
-0.15083769,-1.2137002,2.298352,0.18821906,0.30170196,-0.5773669,-0.45610026,0.46676433,-1.6280705,0.0062165293,-0.6300891,2.695382,0.08461306,-0.82996374,2.2068825,-0.64114124,-0.028753111,0.56005555,0.8006813,2.3060195,0,-0.0703322599780839
-1.2329642,0.8272554,2.1065967,0.019402828,1.0264565,0.64150524,0.56980175,0.77322954,-1.5538632,-1.2933265,-0.43253142,1.750255,-0.618516,-1.486394,-0.42900354,-0.925619,-2.0094192,-1.3722016,1.5524828,1.3134109,0,-0.04031635347332574
0.88174987,0.7364138,0.1171253,2.9021707,-1.5040656,-0.81038624,-0.10160298,0.7669429,3.4701588,-0.43995398,-1.2951071,2.5905757,1.8651072,-3.2438517,-1.2087724,0.62600356,-0.79844725,-1.3819809,-1.7801739,0.3059403,0,-0.018780213897797937
1.1032647,0.6176584,0.95022357,0.34263656,1.0722154,0.8662453,1.0074474,0.12485198,-0.7880964,-0.40655184,2.7308214,1.005259,-0.716729,0.054204114,-0.45004275,0.14425808,0.97389543,-3.2681081,0.24607891,0.26797664,0,-0.06390959440129707
1.3111038,-0.2483751,2.50083,1.0261776,1.1564035,0.11915417,0.99275744,-1.4614362,-3.055663,-1.3017354,2.2232177,3.000275,-1.2241085,0.6723351,-0.46805415,1.5598332,0.10807362,-0.55700725,0.93697584,2.7836173,0,-0.048750545724918326
2.286808,-0.6764279,2.7457988,-0.8337092,-0.86153316,-0.61226577,-0.49812716,1.8405651,-1.2243671,0.9858039,1.1095326,4.348243,-2.0105782,-0.26525038,-1.8041227,1.267005,-0.64198095,0.6996363,-0.2616675,3.1302953,0,-0.0297728208015946
2.8107255,-2.2988703,3.7824726,0.6011956,-1.0385867,0.52691835,0.26690164,0.47807,2.4201167,-0.03574669,2.4660068,7.377671,-0.35022363,-5.4521337,-0.34609985,0.9978344,-1.8225613,0.26469296,0.32132396,2.3698869,0,-0.008429989578117802
2.6840467,0.5770939,2.8374603,0.51662004,0.40392816,0.79206455,-0.03236311,0.07461397,-1.0188769,0.84973097,1.2818136,5.2170215,0.5841283,-0.71237534,-0.6380482,0.44169107,0.69042444,-0.07577489,-1.5106888,3.6406815,0,-0.069612259777796
1.8501757,1.271489,0.7275966,-0.39365447,-0.8359977,-2.2955651,-1.2415293,-0.98969525,2.1734853,0.38722306,1.9190778,3.2762105,-0.3156238,-2.8722246,0.3925149,-0.038435817,1.17787,1.2784063,-0.6289804,0.59240526,0,-0.05192279682451717
0.44673884,1.4497992,2.71985,-0.9123559,-0.29336327,-0.5077373,0.37050354,-1.0793625,-0.9149599,1.4770154,-1.151915,5.483276,0.035812665,-2.6930392,-0.22756264,-0.80451596,-0.8546142,1.6592133,-0.2628649,4.044361,0,-0.03496236393001839
0.553344,0.79105055,2.1026387,0.103545144,0.43120956,0.9657757,1.0385951,0.13359325,-2.7379277,0.96467745,1.9761887,3.1708221,-0.95431626,-0.4965139,-0.8073865,1.0708424,0.24951315,0.44651675,0.56207216,2.7448683,0,-0.07061793413767115
-0.34122795,1.0951374,-0.07201161,-0.59171253,-1.1457056,-0.419383,0.6265238,-2.2758615,-0.6830049,-0.7407705,-0.0028185362,0.35478976,0.17353733,-0.13787788,0.24881095,-0.9703769,-0.3960942,0.8026981,-0.23866014,0.6252442,0,-0.07741177387265763
1.4020869,0.26755458,0.52910876,-0.088450395,1.152337,0.20414354,0.47584406,0.9477513,1.4777274,1.7561477,1.6673368,2.783851,0.3959366,-2.3608527,-0.44611743,-1.1368319,-1.0403321,0.29457572,1.6251644,0.7117415,0,-0.0991160765909952
0.6085118,-0.64013857,0.9409322,0.13614115,0.6885723,1.2624689,-1.6081678,-0.8545456,-1.4915037,-0.8255071,1.8724289,0.6626815,0.0386755,0.62683994,-0.8739332,-1.1017946,-0.7583779,1.4279879,-1.045455,0.6168498,0,-0.07299723116441326
-0.9364422,0.41270778,0.8935415,-0.82931244,-0.45852765,-0.62290484,-1.8954725,0.70625335,-0.825087,1.0593905,-1.6466596,2.3306806,-0.7914107,-1.6721649,1.2450256,-0.4856954,0.7238709,0.52010506,-1.591126,2.1809247,0,-0.06721047318331269
-0.76062214,0.499696,0.42159465,1.3096559,0.5310622,1.2704588,-0.028276209,-1.9823607,-0.9519419,0.37240362,0.23454666,0.8698573,-0.62390804,-0.9267263,-0.113718286,2.2883406,1.5411317,-0.3256957,-0.5244085,0.8080546,0,-0.058675009779108556
0.064735666,-1.1225896,-1.0074925,0.6059573,-0.70320785,-0.5037188,-0.6673843,0.8068118,2.2411118,0.51653844,-0.3560972,-0.17298461,-1.0563221,-1.392392,1.2408758,-0.26036084,1.1748285,0.39016044,-1.2224258,-1.0291111,0,-0.05292185612126843
0.36203983,-0.7571062,1.6196959,0.31995836,1.1072071,0.18153144,0.7055339,-0.3404509,-0.82327056,0.6775409,-0.33119944,1.9618883,0.68429506,-0.38306144,-1.6882974,-0.5980989,-1.3407557,0.120160244,-0.9502847,1.5474554,0,-0.08263065654487634
0.8987598,1.3702983,1.4613326,-0.95123655,-0.5807752,1.4474941,-1.355636,1.0927243,-2.2631438,0.3711343,2.5638876,1.6242427,-0.9068176,0.5414311,1.3499138,-0.5271584,-1.263449,1.7452832,0.103106014,1.4553186,0,-0.05792092180993108
-1.4128418,1.1820971,-0.8060988,-1.5778173,0.929009,-0.8963804,1.661054,-0.2095568,-2.0480475,-0.21685469,0.87609226,-1.9509635,-0.1027925,1.1750754,1.2939739,-1.5829347,0.6528199,-0.40340775,-0.6044326,-0.4775054,0,-0.016903218066153858
2.6354394,1.6276667,2.3937628,1.9212548,0.31531274,-0.16441184,1.1103736,1.0263381,-1.3712949,0.27315503,3.9574118,3.2897742,0.4386464,0.008766625,-0.8010534,0.33034378,1.0431645,0.8746428,-0.84139633,1.7486309,0,-0.04898017377917535
-0.34603015,-0.74951375,-0.054923613,0.26925057,0.34993085,-0.116543405,-0.98235196,0.4001389,-1.9864749,-0.15892166,0.68499005,0.17663081,-1.3740925,0.76005095,0.7379489,-0.47020045,0.43898576,-0.89408183,0.87562424,1.0794764,0,-0.08560751000026046
1.6771915,-0.12986155,-0.12809259,-0.010649752,0.60655475,-1.0393405,0.45182216,-1.2466856,2.7885797,-0.39037198,0.04591705,1.1142007,-1.6253648,-1.1203355,0.680001,-0.061626673,0.6352318,0.079844214,0.6063723,-0.48643708,0,-0.08658458603059227
-0.6350026,-1.2540334,-0.36740485,0.5743459,-0.8722413,0.7073675,0.3062891,0.31673637,-0.86952287,-0.089327805,1.6972529,0.4120573,-0.22110933,-1.0248924,0.47586474,-0.23564312,-0.069062024,1.1513215,-1.126883,0.26770318,0,-0.09071887556370145
-2.8656132,1.989845,0.31754565,-1.3389544,-1.500223,1.8447332,0.63629204,0.5528899,-4.8948994,-1.1275028,0.5339228,-1.687601,0.30976236,1.6097406,0.82385373,0.5761443,-1.2218548,-0.96879196,-0.24406222,0.8356178,1,0.014711093191532021
-0.68991214,0.31480244,2.2420466,-1.3383327,0.77987474,0.2065628,1.0782155,0.9119137,-0.08251816,-1.8008188,-0.40809077,3.3111956,-1.0307581,-3.2489545,-0.8102911,-0.848087,1.9609561,-1.4901453,-0.7285252,1.6037184,0,-0.02745810439235369
0.9324103,0.85072386,1.0128433,1.0615656,-0.47335693,-0.74938583,-0.10882587,-1.1004276,0.037924204,0.42878845,1.7058767,2.9172153,0.65055287,-1.9090087,0.29758033,0.6892616,1.270734,0.41868594,-0.5002807,1.4035243,0,-0.09523687351603577
1.0782633,0.04370319,0.34078887,-0.11042952,0.58276236,0.7119749,-0.8150313,1.8202664,0.35178396,0.6126977,2.0329273,1.5996729,-0.8274152,-1.0576719,-1.5047133,0.30741653,0.59107625,0.20965427,-2.2828739,0.42607698,0,-0.06662791281539027
1.3728133,2.322017,2.1502094,-0.29075968,1.2061875,2.0978172,0.10057805,-0.025278024,-2.3342552,-1.4306554,2.872594,3.0626874,-0.4646699,-0.113025725,1.0043461,-0.49829665,2.1384153,-1.5983212,0.70765805,2.3106942,0,-0.006710115854602683
-0.89002067,0.07140079,1.3036149,1.384123,-0.18276092,-2.742425,-0.3362391,0.18362662,-3.2202287,0.33246025,0.7625809,1.3088318,0.64746934,0.13944934,-0.09560123,0.13145159,-0.42072284,-1.157925,-0.35667893,2.0203297,0,-0.0605407686679823
1.5945195,-0.06897176,2.6243193,-0.53600144,0.48446783,-0.32619014,-0.047210738,0.8109965,-1.3127098,-1.0602046,0.8804702,4.6940403,0.11209706,-1.1889005,-0.04989927,-0.6797925,0.20710242,0.3238389,0.56164384,3.3824356,0,-0.10039488131753249
-0.2829701,-0.5812392,0.04768004,-0.032442663,-1.5843834,-1.3969826,-0.09587131,-1.7480675,-0.022041872,0.76134235,-0.68122303,-0.07076201,-0.54408133,0.0008933153,1.5800188,0.80436856,1.2326475,0.076671205,0.092563555,0.09546115,0,-0.0444275489813144
0.566048,-0.85594845,-0.19537814,-0.7362473,-0.71612,-1.1825888,0.2377838,0.56527656,2.6278305,-0.03313958,-0.12165294,1.1376737,0.7514383,-2.2501132,-1.1096255,0.70779216,-0.1715873,0.510273,-0.78724176,-0.56531084,0,-0.08653652590535049
0.09736226,-0.17557247,2.606326,-0.66331834,-2.1386409,-0.48218593,-0.69455403,-0.54761726,-5.0668983,-0.7615478,2.6625733,2.058705,0.219187,1.4024915,-2.4095864,0.8185825,0.7532631,0.33661038,-0.72011906,2.87627,0,-0.01998877287084827
1.2457141,0.57185394,2.172767,-0.9375336,0.23330443,1.443527,-0.66553396,-0.5328016,-1.9281136,0.3251283,1.7128083,2.741353,-1.4108057,0.1143221,0.6979101,-1.0393434,-0.35306355,0.7525186,-1.5934426,2.1598516,0,-0.06859181282299814
1.5378312,0.5947947,3.4523258,0.5338201,0.312485,-0.95297104,-1.0261763,-1.7787818,-3.8649201,-0.67815906,2.082312,5.0920243,1.1392943,-0.03829841,1.3006634,1.4436414,0.67718315,2.4214652,-0.3258976,4.5618453,1,0.015837727345695163
1.1557063,-0.19077466,1.1105243,0.84905607,1.1999309,0.42634276,0.10248626,0.7712466,2.4948564,0.9873105,0.43097544,2.3876667,-1.5848076,-2.6815324,-0.26049697,1.1865066,-1.1292983,1.8586968,-2.0107553,-0.07997448,0,-0.04389399590929999
2.128071,1.0148478,2.0193832,0.71897006,-0.8760029,-0.67389953,-0.039259683,0.7261591,-0.38020512,-0.64882135,2.6850364,4.1546416,0.22163965,-1.5502927,1.4801946,0.7442758,-1.2104826,-0.94542783,-0.020266883,2.1771476,0,-0.07784872976166857
2.8161466,0.19559743,3.0677974,-0.79388154,0.97768664,-0.35803455,0.16098057,0.40405115,1.0608054,-1.7349075,1.6996115,7.318467,-1.0936481,-4.0150433,1.1998553,1.6782366,-0.7643877,-0.101196975,1.853543,3.6804018,1,0.004144882845019793
2.2861707,1.1767833,0.6104599,-0.72446215,0.2504426,-0.4621952,-1.9718151,-1.2990357,1.2375085,-0.54352176,2.562434,3.2457075,-0.50239074,-1.842246,0.055128206,-1.721354,1.236772,-1.7990009,-0.84855425,1.0959182,0,-0.03854588676785692
0.9955276,-0.33388758,0.65430146,0.28512728,2.3167822,-0.6780292,-0.01755656,0.40484786,0.08857108,0.415208,-0.6968939,1.9459971,-0.9804658,-0.1807617,0.22350867,-0.10137722,0.7537935,0.55656266,-0.67055935,1.5892453,0,-0.09818796303097904
1.2065365,-0.20559543,2.4496732,0.24174967,0.4236162,-1.2249627,-0.8104997,0.8084923,-5.9278502,1.1144396,3.8111215,1.8551236,-0.9774477,3.1067197,-0.18548125,-0.7075339,-1.2268804,-0.4266244,-1.5290056,3.225019,1,0.0002424537761308021
2.3711712,-0.27618378,2.6980827,-0.5096965,0.94965935,-0.0049512736,-0.9592502,-1.4169415,1.3066753,-0.3993635,0.047372233,4.733,1.871249,-2.0557325,-0.26791617,-1.2696267,-0.18835622,-0.7946403,-0.11906678,2.2118497,0,-0.08224562462878376
0.9722238,0.8968858,-0.09935461,-1.8558387,0.027714686,0.17838687,-1.8842586,-0.6903062,4.1216917,-0.32675508,0.7390805,1.1751077,0.25202283,-3.3132458,1.5467647,0.2250815,-0.14950387,-0.4904506,-1.3152698,-1.6817586,0,-0.0251993129744722
1.8641801,0.56257415,-0.8790755,-0.78977126,-0.1970675,0.0059304982,0.27566347,-0.8308059,4.5422015,0.03774826,1.2821584,2.625777,1.8432096,-3.9262547,0.12247516,1.2019203,-0.5621497,-0.4759173,0.30458367,-0.56825703,0,-0.05734692977746925
-0.7162712,0.67332226,0.14373118,0.9751145,-0.21146055,0.38342738,0.5143119,1.7183256,-2.421849,-1.0277183,2.7076938,-0.38659728,-2.9354908,0.3306889,-0.32237485,0.8938388,-0.57773715,1.604523,-0.15437204,0.12705995,0,-0.025298789533682364
-0.43171376,-1.0540617,3.2459304,-0.16682139,-0.16791388,0.7997571,-1.1002406,0.53839934,-1.3111978,0.4028077,-1.4691144,4.1796017,0.5558883,-2.2789009,-2.1151745,1.4631596,0.825381,-0.68907815,-1.1211003,3.043782,0,-0.04886640373473533
0.009045056,0.046141542,0.39334488,-1.1879579,-0.5820748,0.3972409,-0.13037002,0.30881906,-0.61706483,-0.26575413,0.10324549,0.7268252,-1.2046573,-0.12394555,0.6426198,0.55236536,0.57014304,0.6974604,-0.35075018,0.73835146,0,-0.10442841320611013
-1.274972,-0.7966556,0.1002467,-0.36064786,-1.6857492,-0.2802174,-0.036116075,-1.1051825,-0.75113755,-0.354405,-0.24185927,-0.11967951,0.7224092,-0.7198925,-0.69333,0.5607849,1.4803708,-0.69311196,0.6283784,0.108835824,0,-0.07400817136971521
2.8767893,0.3040943,1.2935594,-1.1658651,-0.4918364,-0.02654772,0.16954696,-1.5680721,2.6149547,1.0365162,2.6794004,3.398611,0.64106894,-2.417891,0.30258954,0.88157046,0.16131082,1.4804649,-0.1690207,0.21020809,0,-0.07866937794571988
0.5830454,1.0973012,-0.09783744,1.0626317,-0.33921313,0.35482684,0.85123336,-0.8970953,4.2244487,0.07608325,-1.5331349,1.2551862,-1.0194778,-3.0426555,1.4943366,-2.217309,0.23700497,-2.6717143,-0.34178036,-1.0507475,1,0.004619925220102128
-0.079254225,0.72152644,-1.1361613,-0.528005,-0.386817,-0.588004,0.8594098,0.9551265,1.5407109,-0.14586255,2.217174,-2.1627843,0.26017907,-0.42858762,1.5258127,-0.4889244,0.36537376,0.08057047,-0.5261673,-2.8533254,0,-0.019087665060295744
1.2938157,0.5489845,0.35550454,0.6872562,0.09566306,-0.06866221,0.7480819,-0.25946605,1.0490521,0.5795643,1.1762053,0.65329266,-2.6605961,-0.28243598,0.69453126,0.20012482,-0.74514365,-1.7509292,1.0748572,-0.36923823,0,-0.06008870874164157
0.57790464,0.8970982,1.0254928,0.508524,0.6808242,-1.0388026,-0.45190853,0.053452164,-1.2996815,-0.22863442,1.5629046,0.58600456,-0.29987833,0.6164464,0.20887764,1.7891374,-1.7725624,-0.4632619,0.028014792,0.5037183,0,-0.07231880519966688
1.0687244,-0.07184999,1.5859635,-0.29876608,0.3287651,-0.5295841,0.69458914,-0.020314312,-1.1403339,1.188374,2.5381687,2.637216,0.47902653,-0.9339652,0.32312354,-0.66827965,-0.056354843,1.2300195,-1.1279,1.4941425,0,-0.09906177631575491
3.5121481,-0.509621,1.1547197,-0.6748325,1.0799943,1.6488867,-0.6341504,1.3860458,0.77880985,0.46510342,2.9029894,3.5134127,1.3318,-0.39686453,1.7543904,1.1407155,-1.5739306,0.98925555,0.19323611,1.5727383,0,-0.04464770225420883
0.16440743,-2.5095708,3.701067,0.08029423,-0.07331993,0.73230004,-0.71257895,1.3142205,-1.5900615,1.7851597,0.2772079,3.6249425,-0.7485147,-1.60491,0.7596109,0.044987842,-1.5560995,-0.09934294,0.33883515,2.2356339,0,-0.05620336503066681
2.2238436,-0.8774926,1.8862821,-1.3679149,-0.49135417,1.1645126,0.11463757,-1.3254958,2.301801,0.104593255,0.93226564,4.5571136,0.4606897,-3.1932893,0.8511972,-0.10758233,1.4583611,-0.27059814,0.13616428,1.4339546,0,-0.07562954835121555
-0.46894425,0.08118747,1.0833004,-0.91280645,-0.31660298,-3.2648315,-0.38804263,0.23641299,0.1159363,1.1874843,-0.90537524,1.4920646,-1.6009505,-1.4954731,-0.27445975,-1.1995541,0.42770272,-1.3097832,-0.57640564,0.7948799,0,-0.04665428341214134
-0.21283148,1.6947461,1.0587726,-0.2508468,1.7967283,0.9895499,-0.9607722,1.67384,-3.3530986,-1.5797169,1.568602,0.5919699,0.64180046,1.2997086,1.0842495,0.6632635,-1.0521828,0.74197316,-0.09138156,1.5791767,0,-0.041080134461553064
-0.19391802,0.51375467,1.6414698,1.4344584,-0.27646765,-0.5750879,-0.51519334,-1.404487,-0.550951,-1.3534936,-0.12891246,2.5949328,1.2182369,-1.8259864,0.56315124,-0.8164883,-0.33223873,1.02018,0.97411937,1.6255525,0,-0.07772991819236791
1.0025231,-2.071969,-1.3927764,-0.6439163,1.0739751,-0.052581456,-1.1534196,-0.1423041,2.0634809,-0.45427215,1.2382873,-0.7807069,0.48086902,-0.27545688,1.5692874,1.1135756,0.16496871,0.42171147,-0.6791152,-1.503047,0,-0.03260242805626723
0.91905475,-0.76977855,1.0884191,2.6340253,0.26780626,-0.7557682,0.110011265,-1.0348182,-0.91179305,1.3643352,2.1512737,0.8358745,-0.74218976,0.28733715,-0.83715254,0.08709895,0.12948078,1.1233338,0.61373186,0.31440893,0,-0.06771213194018982
1.1267865,-0.18645994,0.38147378,-2.216349,-0.3187161,-2.0153048,1.522697,0.5197393,2.6669383,0.65829724,-0.121955596,1.4082924,1.0133771,-1.8504026,1.633641,0.7348313,-0.36054903,0.14903113,1.0331738,-0.46268272,0,-0.034291749173763875
0.21416132,-0.98256093,0.61427647,0.22549586,-0.9796558,-0.71355987,-0.21797691,-0.3939396,-2.262191,1.3349149,2.065468,-0.051519968,0.51244617,1.2674918,-0.441756,0.20206787,0.49165156,1.5586711,-1.5849136,0.5380291,0,-0.06852246215086144
1.7773662,-1.0539623,2.6580656,0.31919062,1.1324131,1.7175149,0.47094688,-2.0333633,-1.504765,-0.005082774,2.907193,3.5452073,0.0016002901,-0.6979557,-0.7324879,-1.0525446,0.37097877,-0.41163987,2.0980852,2.048944,0,-0.05634556795262291
1.1308805,0.70195633,2.007604,0.23135364,-0.04498758,0.10314818,-0.86281526,0.3549782,-1.9470795,-0.3333231,0.8230205,2.6285796,0.25956714,0.42864323,1.5145242,0.2338358,-0.5160893,0.40640163,0.32764605,2.4084125,0,-0.09232552300859975
-1.4055223,0.57602924,0.3517288,1.2060095,-0.062201966,0.36406752,1.0709208,-0.23973776,-0.3160264,-0.8506692,-2.1248605,1.1230937,-0.13721596,-1.4774508,0.0667203,-0.95395136,-1.41865,-0.2833553,1.3332316,1.2227106,0,-0.05503590766725308
-2.4094512,0.17801492,-1.479397,-1.6184592,0.54987,-0.71431774,-0.77637684,-0.30410835,0.7001711,-1.1530823,-1.5657535,-2.015564,1.2771871,-1.1568011,1.2634767,-1.0675739,-1.0908422,-0.93588233,1.0837481,-1.4530861,1,0.005848801692125816
0.29598123,1.6296173,-0.48172024,1.200798,2.3411767,2.6391938,1.307644,-1.7380037,-0.43612826,-2.225243,2.384373,0.079735436,-0.42081586,-0.27329156,-1.6192036,0.5631631,0.61076355,-0.484236,0.5088965,-0.19396175,1,0.009749206777887098
